
#
# Diese Daten sind Input für das Tool: PTNA - Public Transport Network Analysis (https://ptna.openstreetmap.de)
#

# Überblick über die ÖPNV-Linien des "Verkehrsverbund Ost-Region" (VOR)

- Verweis auf diese Liste mit den [[Austria/Nahverkehr_Ost-Region/Analyse/VOR-Linien|VOR Linien]] im OSM-Wiki.
-
- Verweis auf mehr [/de/config.php?network=AT-VOR Informationen] zu dieser Auswertung.
-

== Bahnen
=== Regional-Express
4A;bus;;;;Wiener Linien;AT-VOR;at:vor:3404:
5A;bus;;;;Wiener Linien;AT-VOR;at:vor:3405:
5B;bus;;;;Gschwindl;AT-VOR;at:vor:3205:
7A;bus;;;;Wiener Linien;AT-VOR;at:vor:3407:
7B;bus;;;;Wiener Linien;AT-VOR;at:vor:3207:
8A;bus;;;;Wiener Linien;AT-VOR;at:vor:3408:
9A;bus;;;;Wiener Linien;AT-VOR;at:vor:3409:
10A;bus;;;;Wiener Linien;AT-VOR;at:vor:3410:
11A;bus;;;;Wiener Linien;AT-VOR;at:vor:3411:
12A;bus;;;;Wiener Linien;AT-VOR;at:vor:3412:
13A;bus;;;;Wiener Linien;AT-VOR;at:vor:3413:
14A;bus;;;;Wiener Linien;AT-VOR;at:vor:3414:
15A;bus;;;;Wiener Linien;AT-VOR;at:vor:3415:
16A;bus;;;;Wiener Linien;AT-VOR;at:vor:3416:
17A;bus;;;;Wiener Linien;AT-VOR;at:vor:3417:
19A;bus;;;;Wiener Linien;AT-VOR;at:vor:3419:
20A;bus;;;;Wiener Linien;AT-VOR;at:vor:3420:
20B;bus;;;;Wiener Linien;AT-VOR;at:vor:3220:
22A;bus;;;;Wiener Linien;AT-VOR;at:vor:3422:
24A;bus;;;;Wiener Linien;AT-VOR;at:vor:3424:
25A;bus;;;;Wiener Linien;AT-VOR;at:vor:3425:
25B;bus;;;;Wiener Linien;AT-VOR;at:vor:3925:
26A;bus;;;;Wiener Linien;AT-VOR;at:vor:3426:
27A;bus;;;;Wiener Linien;AT-VOR;at:vor:3427:
27B;bus;;;;Wiener Linien;AT-VOR;at:vor:3227:
28A;bus;;;;Wiener Linien;AT-VOR;at:vor:3428:
29A;bus;;;;Wiener Linien;AT-VOR;at:vor:3429:
29B;bus;;;;Wiener Linien;AT-VOR;at:vor:3229:
30A;bus;;;;Wiener Linien;AT-VOR;at:vor:3430:
31A;bus;;;;Wiener Linien;AT-VOR;at:vor:3431:
32A;bus;;;;Wiener Linien;AT-VOR;at:vor:3432:
33A;bus;;;;Wiener Linien;AT-VOR;at:vor:3433:
34A;bus;;;;Wiener Linien;AT-VOR;at:vor:3434:
35A;bus;;;;Wiener Linien;AT-VOR;at:vor:3435:
36A;bus;;;;Wiener Linien;AT-VOR;at:vor:3436:
36B;bus;;;;Wiener Linien;AT-VOR;at:vor:3236:
37A;bus;;;;Wiener Linien;AT-VOR;at:vor:3437:
38A;bus;;;;Wiener Linien;AT-VOR;at:vor:3438:
38B;bus;;;;Wiener Linien;AT-VOR;at:vor:3238:
39A;bus;;;;Wiener Linien;AT-VOR;at:vor:3439:
39B;bus;;;;Wiener Linien;AT-VOR;at:vor:3239:
40A;bus;;;;Wiener Linien;AT-VOR;at:vor:3440:
41A;bus;;;;Wiener Linien;AT-VOR;at:vor:3441:
42A;bus;;;;Wiener Linien;AT-VOR;at:vor:3442:
43A;bus;;;;Wiener Linien;AT-VOR;at:vor:3443:
43B;bus;;;;Wiener Linien;AT-VOR;at:vor:3243:
44A;bus;;;;Wiener Linien;AT-VOR;at:vor:3444:
44B;bus;;;;Wiener Linien;AT-VOR;at:vor:3944:
45A;bus;;;;Wiener Linien;AT-VOR;at:vor:3445:
46A;bus;;;;Wiener Linien;AT-VOR;at:vor:3446:
46B;bus;;;;Wiener Linien;AT-VOR;at:vor:3246:
47A;bus;;;;Wiener Linien;AT-VOR;at:vor:3447:
47B;bus;;;;Wiener Linien;AT-VOR;at:vor:3247:
48A;bus;;;;Wiener Linien;AT-VOR;at:vor:3448:
49A;bus;;;;Wiener Linien;AT-VOR;at:vor:3449:
49B;bus;;;;Wiener Linien;AT-VOR;at:vor:3949:
50A;bus;;;;Wiener Linien;AT-VOR;at:vor:3450:
50B;bus;;;;Wiener Linien;AT-VOR;at:vor:3250:
51A;bus;;;;Wiener Linien;AT-VOR;at:vor:3451:
52A;bus;;;;Wiener Linien;AT-VOR;at:vor:3452:
52B;bus;;;;Wiener Linien;AT-VOR;at:vor:3252:
53A;bus;;;;Wiener Linien;AT-VOR;at:vor:3453:
54A;bus;;;;Wiener Linien;AT-VOR;at:vor:3454:
54B;bus;;;;Wiener Linien;AT-VOR;at:vor:3254:
56A;bus;;;;Wiener Linien;AT-VOR;at:vor:3456:
56B;bus;;;;Wiener Linien;AT-VOR;at:vor:3256:
57A;bus;;;;Wiener Linien;AT-VOR;at:vor:3457:
58A;bus;;;;Wiener Linien;AT-VOR;at:vor:3458:
58B;bus;;;;Wiener Linien;AT-VOR;at:vor:3258:
59A;bus;;;;Wiener Linien;AT-VOR;at:vor:3459:
60A;bus;;;;Wiener Linien;AT-VOR;at:vor:3460:
61A;bus;;;;Wiener Linien;AT-VOR;at:vor:3461:
61B;bus;;;;Wiener Linien;AT-VOR;at:vor:3261:
62A;bus;;;;Wiener Linien;AT-VOR;at:vor:3462:
63A;bus;;;;Wiener Linien;AT-VOR;at:vor:3463:
64A;bus;;;;Wiener Linien;AT-VOR;at:vor:3464:
64B;bus;;;;Wiener Linien;AT-VOR;at:vor:3264:
65A;bus;;;;Wiener Linien;AT-VOR;at:vor:3465:
66A;bus;;;;Wiener Linien;AT-VOR;at:vor:3466:
67A;bus;;;;Wiener Linien;AT-VOR;at:vor:3467:
67B;bus;;;;Wiener Linien;AT-VOR;at:vor:3267:
68A;bus;;;;Wiener Linien;AT-VOR;at:vor:3468:
68B;bus;;;;Wiener Linien;AT-VOR;at:vor:3268:
69A;bus;;;;Wiener Linien;AT-VOR;at:vor:3469:
70A;bus;;;;Wiener Linien;AT-VOR;at:vor:3470:
71A;bus;;;;Wiener Linien;AT-VOR;at:vor:3471:
71B;bus;;;;Wiener Linien;AT-VOR;at:vor:3271:
72A;bus;;;;Wiener Linien;AT-VOR;at:vor:3472:
73A;bus;;;;Wiener Linien;AT-VOR;at:vor:3473:
73B;bus;;;;Wiener Linien;AT-VOR;at:vor:3273:
74A;bus;;;;Wiener Linien;AT-VOR;at:vor:3474:
76A;bus;;;;Wiener Linien;AT-VOR;at:vor:3476:
76B;bus;;;;Wiener Linien;AT-VOR;at:vor:3276:
77A;bus;;;;Wiener Linien;AT-VOR;at:vor:3477:
79A;bus;;;;Wiener Linien;AT-VOR;at:vor:3479:
79B;bus;;;;Wiener Linien;AT-VOR;at:vor:3279:
80A;bus;;;;Wiener Linien;AT-VOR;at:vor:3480:
82A;bus;;;;Wiener Linien;AT-VOR;at:vor:3482:
84A;bus;;;;Wiener Linien;AT-VOR;at:vor:3484:
85A;bus;;;;Wiener Linien;AT-VOR;at:vor:3485:
86A;bus;;;;Wiener Linien;AT-VOR;at:vor:3486:
87A;bus;;;;Wiener Linien;AT-VOR;at:vor:3487:
88A;bus;;;;Wiener Linien;AT-VOR;at:vor:3488:
88B;bus;;;;Wiener Linien;AT-VOR;at:vor:3288:
89A;bus;;;;Wiener Linien;AT-VOR;at:vor:3489:
92A;bus;;;;Wiener Linien;AT-VOR;at:vor:3492:
92B;bus;;;;Wiener Linien;AT-VOR;at:vor:3292:
93A;bus;;;;Wiener Linien;AT-VOR;at:vor:3493:
94A;bus;;;;Wiener Linien;AT-VOR;at:vor:3494:
95A;bus;;;;Wiener Linien;AT-VOR;at:vor:3495:
